IMAGE,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y,CURRENT_FIX_DURATION,CURRENT_FIX_PUPIL,CURRENT_FIX_START,IMAGE_HEIGHT,IMAGE_WIDTH
cju16whaj0e7n0855q7b6cjkm.jpg,18,0.69140625,0.3700520833333333,467,2257,5362,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,19,0.741796875,0.3755208333333333,146,2394,5848,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,20,0.5298177083333333,0.27265625,291,2452,6027,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,21,0.3864583333333333,0.2078124999999999,1413,2523,6348,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,22,0.2971354166666666,0.4606770833333333,197,2665,7807,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,23,0.1911458333333333,0.5649739583333333,487,2420,8031,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,24,0.3088541666666666,0.5125000000000001,221,2108,8538,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,25,0.5177083333333333,0.4640625,233,2054,8806,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,26,0.5138020833333333,0.3559895833333333,247,2086,9046,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,27,0.6016927083333333,0.2774739583333333,231,2222,9316,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,28,0.7332031250000001,0.2048177083333333,227,2293,9575,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,29,0.7923177083333334,0.2015625,245,2360,9825,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,30,0.6580729166666667,0.4291666666666667,205,2512,10101,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,31,0.4569010416666666,0.5554687500000001,591,2345,10354,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,32,0.4377604166666666,0.4571614583333334,185,2165,10968,547.0,626.0
cju16whaj0e7n0855q7b6cjkm.jpg,33,0.539453125,0.3765624999999999,317,2276,11176,547.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,1,0.5251302083333332,0.4307291666666666,202,2344,7,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,2,0.6561197916666667,0.458203125,182,2372,234,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,3,0.678125,0.5796875,364,2060,438,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,4,0.7192708333333333,0.7260416666666667,303,1664,826,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,5,0.7446614583333333,0.7507812500000001,226,1660,1140,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,6,0.7721354166666666,0.6686197916666666,205,1690,1374,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,7,0.8253906249999999,0.5537760416666667,316,1608,1599,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,8,0.8420572916666668,0.4102864583333334,348,1551,1929,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,9,0.816796875,0.30546875,261,1543,2290,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,10,0.728125,0.2411458333333333,267,1593,2574,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,11,0.5092447916666667,0.2817708333333333,336,1794,2874,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,12,0.5546875,0.3563802083333333,342,1950,3234,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,13,0.6526041666666668,0.4125,223,2061,3600,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,14,0.7432291666666666,0.46953125,351,1901,3847,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,15,0.7609374999999999,0.3302083333333333,321,1738,4211,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,16,0.7876302083333333,0.5270833333333333,287,1762,4581,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,17,0.8054687500000001,0.5872395833333334,300,1853,4878,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,18,0.63671875,0.6479166666666667,361,1885,5211,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,19,0.7218749999999999,0.7114583333333333,418,1880,5595,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,20,0.7725260416666666,0.7053385416666668,263,1817,6039,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,21,0.8505208333333334,0.571875,254,1825,6327,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,22,0.8169270833333333,0.4177083333333333,621,1642,6603,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,23,0.562890625,0.26953125,1076,1946,7268,546.0,626.0
cju2yg5ht8i4p087800js8hp4.jpg,24,0.7588541666666666,0.2270833333333333,120,1939,8372,546.0,626.0
cju8c6hnxsdvr0801wn0vrsa6.jpg,1,0.5028645833333334,0.5024739583333333,215,1981,7,531.0,617.0
cju8c6hnxsdvr0801wn0vrsa6.jpg,2,0.6007812499999999,0.4639322916666666,667,2114,247,531.0,617.0
cju8c6hnxsdvr0801wn0vrsa6.jpg,3,0.6369791666666668,0.4214843749999999,103,2187,928,531.0,617.0
cju8c6hnxsdvr0801wn0vrsa6.jpg,4,0.6126302083333334,0.4553385416666666,350,2229,1308,531.0,617.0
cju8c6hnxsdvr0801wn0vrsa6.jpg,5,0.5613281250000001,0.443359375,377,2309,1675,531.0,617.0
cju8c6hnxsdvr0801wn0vrsa6.jpg,6,0.6962239583333334,0.5049479166666667,144,2243,2081,531.0,617.0
cju8c6hnxsdvr0801wn0vrsa6.jpg,7,0.5867187500000001,0.422265625,287,2338,2250,531.0,617.0
cju8c6hnxsdvr0801wn0vrsa6.jpg,8,0.642578125,0.4371093749999999,609,2325,2556,531.0,617.0
cju8c6hnxsdvr0801wn0vrsa6.jpg,9,0.5391927083333333,0.4346354166666666,707,2413,3192,531.0,617.0
cju8c6hnxsdvr0801wn0vrsa6.jpg,10,0.5694010416666666,0.3946614583333334,650,2601,3916,531.0,617.0
cju8c6hnxsdvr0801wn0vrsa6.jpg,11,0.601171875,0.4140625,307,2611,4576,531.0,617.0
cju8c6hnxsdvr0801wn0vrsa6.jpg,12,0.584375,0.4436197916666666,318,2571,4890,531.0,617.0
cju5clr68b48r0755cmuvponm.jpg,1,0.4893229166666666,0.5040364583333333,404,2363,7,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,2,0.5225260416666666,0.5390625,189,2094,422,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,3,0.5506510416666667,0.5022135416666667,202,1830,619,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,4,0.5076822916666667,0.4644531249999999,334,1698,838,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,5,0.396875,0.4251302083333333,433,1775,1201,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,6,0.2950520833333334,0.466015625,344,1884,1659,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,7,0.4411458333333333,0.597265625,325,2018,2038,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,8,0.474609375,0.5893229166666667,271,2084,2372,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,9,0.5319010416666666,0.47578125,839,2193,2661,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,10,0.4342447916666667,0.414453125,473,1969,3533,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,11,0.302734375,0.4450520833333333,475,1991,4031,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,12,0.38125,0.5182291666666666,325,2131,4530,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,13,0.403515625,0.6010416666666667,280,2127,4868,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,14,0.496484375,0.6388020833333333,272,2065,5169,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,15,0.5028645833333334,0.4986979166666667,816,2111,5466,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,16,0.4263020833333333,0.423046875,448,1999,6310,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,17,0.3999999999999999,0.451171875,348,2128,6770,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,18,0.3106770833333334,0.4677083333333333,134,2098,7141,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,19,0.271484375,0.401171875,397,2126,7289,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,20,0.39765625,0.4950520833333333,566,2165,7711,526.0,601.0
cju5clr68b48r0755cmuvponm.jpg,21,0.4533854166666666,0.4375,197,2165,8297,526.0,601.0
cju2rnkt22xep0801as160g9t.jpg,1,0.5486979166666667,0.4453125,188,1917,7,454.0,558.0
cju2rnkt22xep0801as160g9t.jpg,2,0.6124999999999999,0.496875,644,2125,215,454.0,558.0
cju2rnkt22xep0801as160g9t.jpg,3,0.5967447916666666,0.5798177083333333,248,2128,869,454.0,558.0
cju2rnkt22xep0801as160g9t.jpg,4,0.6361979166666667,0.6082031250000001,316,2126,1132,454.0,558.0
cju2rnkt22xep0801as160g9t.jpg,5,0.5753906249999999,0.5845052083333333,541,2091,1465,454.0,558.0
cju2rnkt22xep0801as160g9t.jpg,6,0.6235677083333333,0.46953125,337,2165,2017,454.0,558.0
cju2rnkt22xep0801as160g9t.jpg,7,0.6444010416666667,0.5104166666666666,391,2078,2365,454.0,558.0
cju2rnkt22xep0801as160g9t.jpg,8,0.1080729166666666,0.7252604166666666,144,1994,3028,454.0,558.0
cju2rnkt22xep0801as160g9t.jpg,9,0.1830729166666667,0.6962239583333334,427,2088,3188,454.0,558.0
cju2rnkt22xep0801as160g9t.jpg,10,0.1691406249999999,0.7170572916666668,884,2126,3630,454.0,558.0
cju2rnkt22xep0801as160g9t.jpg,11,0.14453125,0.7071614583333333,613,2166,4532,454.0,558.0
cju2rnkt22xep0801as160g9t.jpg,12,0.6234375,0.5453125,1447,2088,5209,454.0,558.0
cju2rnkt22xep0801as160g9t.jpg,13,0.1235677083333333,0.730859375,212,2013,6725,454.0,558.0
cju2rnkt22xep0801as160g9t.jpg,14,0.1861979166666666,0.7019531250000001,603,2154,6950,454.0,558.0
cju2zp89k9q1g0855k1x0f1xa.jpg,1,0.541015625,0.4703124999999999,186,2134,7,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,2,0.6161458333333334,0.5304687499999999,267,2305,213,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,3,0.5701822916666667,0.5634114583333333,307,2312,492,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,4,0.6520833333333332,0.6162760416666667,871,2286,818,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,5,0.6252604166666668,0.5446614583333333,567,2253,1711,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,6,0.5165364583333334,0.5942708333333333,339,2228,2302,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,7,0.5751302083333334,0.6720052083333333,452,2201,2658,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,8,0.6528645833333333,0.6588541666666666,314,2156,3131,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,9,0.6901041666666666,0.6300781249999999,336,2145,3456,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,10,0.6316406250000001,0.58203125,615,2216,3804,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,11,0.513671875,0.5899739583333333,321,2316,4442,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,12,0.5526041666666667,0.6641927083333333,437,2377,4780,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,13,0.6,0.5967447916666667,297,2303,5231,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,14,0.66796875,0.6303385416666667,291,2426,5544,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,15,0.6111979166666667,0.6759114583333333,553,2395,5852,530.0,622.0
cju2zp89k9q1g0855k1x0f1xa.jpg,16,0.5721354166666667,0.6576822916666667,368,2286,6412,530.0,622.0
cju7fmvpk2q170987v6i3ola8.jpg,1,0.4971354166666666,0.5140625,251,2249,7,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,2,0.28984375,0.597265625,169,2293,287,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,3,0.372265625,0.7485677083333333,736,2347,485,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,4,0.2384114583333333,0.8074218750000001,108,2386,1276,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,5,0.237109375,0.820703125,68,2339,1404,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,6,0.1677083333333333,0.83203125,71,2028,1663,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,7,0.158203125,0.5391927083333333,675,2244,1997,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,8,0.180078125,0.354296875,342,2252,2690,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,9,0.3010416666666666,0.2739583333333333,299,2441,3053,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,10,0.35,0.3014322916666667,276,2528,3369,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,11,0.3971354166666667,0.3546875,292,2699,3667,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,12,0.4166666666666667,0.434765625,500,2770,3977,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,13,0.3223958333333334,0.4751302083333333,426,2631,4497,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,14,0.296875,0.3841145833333333,696,2586,4939,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,15,0.1598958333333333,0.340625,608,2645,5665,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,16,0.1623697916666666,0.4514322916666666,309,2622,6291,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,17,0.1524739583333333,0.5197916666666667,314,2662,6620,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,18,0.2688802083333333,0.6459635416666667,298,2606,6959,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,19,0.3373697916666667,0.5502604166666667,230,2554,7282,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,20,0.40234375,0.5989583333333334,585,2580,7532,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,21,0.4072916666666666,0.6947916666666667,342,2652,8128,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,22,0.3118489583333333,0.8276041666666667,283,2391,8515,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,24,0.174609375,0.7265625,589,2134,9270,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,25,0.169921875,0.410546875,789,2409,9867,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,26,0.3234375,0.3083333333333333,356,2699,10680,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,27,0.3669270833333333,0.2924479166666666,299,2807,11043,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,28,0.4143229166666666,0.4052083333333333,723,2886,11361,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,29,0.305078125,0.43671875,529,2665,12108,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,30,0.1828124999999999,0.4674479166666667,923,2522,12672,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,31,0.29296875,0.3950520833333333,332,2612,13617,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,32,0.159765625,0.512109375,301,2600,13978,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,33,0.1669270833333333,0.6158854166666666,412,2643,14302,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,34,0.3979166666666667,0.691015625,513,2645,14764,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,35,0.3580729166666667,0.6588541666666666,157,2414,15388,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,36,0.4022135416666666,0.5739583333333333,174,2467,15591,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,37,0.3882812499999999,0.4803385416666666,105,2483,15898,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,39,0.3095052083333333,0.33515625,580,2559,16091,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,40,0.2196614583333333,0.39375,318,2664,16694,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,41,0.2432291666666667,0.445703125,232,2747,17023,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,42,0.1489583333333333,0.5877604166666667,302,2656,17281,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,43,0.3662760416666666,0.7015625,308,2638,17656,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,45,0.4161458333333334,0.707421875,162,2656,18034,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,46,0.3598958333333333,0.6313802083333333,413,2433,18283,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,47,0.17578125,0.398828125,302,2371,18774,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,48,0.270703125,0.3694010416666666,366,2636,19098,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,49,0.369140625,0.373046875,280,2729,19492,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,50,0.2701822916666667,0.4721354166666667,1078,2676,19795,531.0,620.0
cju7fmvpk2q170987v6i3ola8.jpg,51,0.3701822916666666,0.4820312499999999,227,2718,20901,531.0,620.0
cju77k828z46w0871r0avuoo9.jpg,1,0.5787760416666666,0.4434895833333334,199,2280,7,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,2,0.4358072916666666,0.3893229166666667,225,2382,233,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,3,0.4813802083333333,0.4481770833333333,192,2473,479,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,4,0.5205729166666666,0.311328125,1047,2659,688,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,5,0.3295572916666667,0.2524739583333333,488,2666,1771,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,6,0.2520833333333334,0.31953125,438,2751,2288,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,7,0.298828125,0.3838541666666666,406,2743,2739,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,8,0.3173177083333333,0.4722656249999999,375,2694,3161,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,9,0.41015625,0.3923177083333333,390,2749,3559,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,10,0.3947916666666666,0.3130208333333333,502,2472,3961,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,11,0.4666666666666666,0.3447916666666666,359,2507,4476,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,12,0.5384114583333334,0.328515625,1353,2713,4858,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,13,0.3091145833333333,0.2756510416666666,444,2696,6250,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,14,0.254296875,0.3213541666666666,449,2726,6715,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,15,0.271484375,0.4170572916666666,269,2672,7187,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,16,0.325390625,0.4803385416666666,349,2653,7471,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,17,0.4298177083333334,0.465625,247,2750,7843,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,18,0.5212239583333332,0.3986979166666666,512,2712,8103,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,19,0.3826822916666666,0.3483072916666667,316,2581,8641,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,20,0.278515625,0.3444010416666667,485,2500,8992,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,21,0.3130208333333333,0.2537760416666667,234,2596,9501,530.0,622.0
cju77k828z46w0871r0avuoo9.jpg,22,0.4653645833333333,0.2776041666666666,411,2721,9773,530.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,1,0.5535156250000001,0.4898437499999999,237,2376,7,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,2,0.6201822916666666,0.5046875000000001,265,2418,264,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,3,0.6501302083333332,0.5881510416666667,250,1981,544,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,4,0.8072916666666666,0.5950520833333334,333,1607,822,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,5,0.810546875,0.4631510416666666,279,1733,1165,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,6,0.8354166666666667,0.3967447916666666,235,1822,1455,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,7,0.8013020833333333,0.321484375,196,1852,1698,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,8,0.6970052083333332,0.2774739583333333,588,1931,1920,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,9,0.5675781249999999,0.2479166666666666,340,2295,2534,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,10,0.507421875,0.3145833333333333,385,2375,2897,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,11,0.491015625,0.39140625,272,2371,3302,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,12,0.5708333333333333,0.4744791666666666,283,2352,3596,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,13,0.6100260416666666,0.5864583333333333,345,2190,3902,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,14,0.6236979166666666,0.400390625,588,1921,4274,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,15,0.7658854166666668,0.4484375,412,1740,4887,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,16,0.7623697916666666,0.4984375,239,1862,5307,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,17,0.7239583333333334,0.6111979166666667,505,1944,5567,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,18,0.6143229166666666,0.5602864583333333,229,2086,6094,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,19,0.8065104166666667,0.4442708333333333,1317,2173,6357,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,20,0.6537760416666667,0.2720052083333333,467,2336,7709,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,21,0.5631510416666666,0.2873697916666666,330,2385,8202,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,22,0.5321614583333334,0.3993489583333333,345,2459,8559,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,23,0.5678385416666667,0.515234375,716,2276,8933,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,24,0.6212239583333333,0.4180989583333334,247,2146,9671,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,25,0.6416666666666666,0.5944010416666666,371,2063,9948,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,26,0.785546875,0.5778645833333333,171,2042,10346,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,27,0.8345052083333333,0.5066406250000001,216,2080,10534,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,28,0.7473958333333334,0.3852864583333333,296,2032,10782,528.0,622.0
cju6ywm40wdbo0987pbftsvtg.jpg,29,0.5973958333333332,0.3467447916666666,219,2053,11107,528.0,622.0
cju5enq1tcn1i0755hnkon787.jpg,1,0.4729166666666666,0.5226562499999999,256,2168,7,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,2,0.4166666666666667,0.5970052083333334,376,2083,285,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,3,0.403515625,0.4734375,569,1926,685,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,4,0.5144531250000001,0.3463541666666667,255,2220,1279,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,5,0.5458333333333334,0.2907552083333333,193,2347,1544,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,6,0.6298177083333334,0.302734375,341,2268,1757,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,7,0.7003906249999999,0.325390625,246,2292,2118,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,8,0.7579427083333333,0.3627604166666667,320,2390,2386,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,9,0.7641927083333333,0.439453125,203,2415,2722,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,10,0.6963541666666666,0.49921875,415,2504,2947,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,11,0.5574218750000001,0.4140625,648,2501,3388,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,12,0.4891927083333333,0.3916666666666666,581,2518,4050,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,13,0.4170572916666666,0.44921875,443,2470,4656,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,14,0.352734375,0.5246093749999999,377,2259,5118,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,15,0.47265625,0.570703125,294,2284,5517,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,16,0.5329427083333332,0.4083333333333334,749,2250,5831,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,17,0.6158854166666666,0.3140624999999999,338,2345,6605,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,18,0.7126302083333332,0.2842447916666666,387,2515,6968,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,19,0.7580729166666668,0.3537760416666666,247,2523,7378,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,20,0.7639322916666668,0.4033854166666666,249,2523,7634,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,21,0.7154947916666666,0.4602864583333333,456,2572,7907,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,22,0.759375,0.4140625,270,2484,8372,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,23,0.651953125,0.4255208333333333,307,2390,8665,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,24,0.5532552083333333,0.4058593749999999,252,2490,8998,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,25,0.392578125,0.412890625,709,2548,9284,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,26,0.388671875,0.5466145833333333,325,2416,10006,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,27,0.458984375,0.5811197916666667,499,2356,10351,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,28,0.3809895833333334,0.4861979166666666,179,2291,10875,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,29,0.5145833333333334,0.37421875,188,2322,11094,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,30,0.6088541666666667,0.3208333333333333,234,2380,11305,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,31,0.7501302083333333,0.3817708333333333,329,2461,11568,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,32,0.5675781249999999,0.4227864583333333,218,2645,11928,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,33,0.4807291666666666,0.490234375,362,2504,12172,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,34,0.6053385416666667,0.5010416666666667,193,2442,12561,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,35,0.6872395833333332,0.5033854166666667,287,2400,12777,547.0,626.0
cju5enq1tcn1i0755hnkon787.jpg,36,0.7994791666666666,0.45390625,108,2428,13087,547.0,626.0
cju7et17a2vjk0755e743npl1.jpg,1,0.4990885416666666,0.5033854166666667,314,2645,7,546.0,626.0
